FID,osmid,POINT_X,POINT_Y
16638,8025626380,-82.3487461,29.6459784
16639,8025626381,-82.3487724,29.6460348
16640,8025626382,-82.3487806,29.6460903
16641,8025626384,-82.3488254,29.6462218
16642,8025639485,-82.3500319,29.6459924
16643,8025639486,-82.3499375,29.6460108
16644,8025639487,-82.3497574,29.6460275
16645,8025639488,-82.3496588,29.6460406
16646,8025639489,-82.3502205,29.6459313
16647,8025639490,-82.3491071,29.6467684
16648,8025639495,-82.349439,29.6468803
16649,8025639496,-82.3493594,29.6468594
16650,8025639498,-82.3492654,29.6469317
16651,8025639511,-82.3494398,29.6469472
16652,8025639514,-82.34974,29.6475204
16653,8025639515,-82.3496784,29.6475203
16654,8025639516,-82.3486897,29.6473946
16655,8025639517,-82.3486923,29.6477459
16656,8025639518,-82.3486807,29.6470505
16657,8026778279,-82.3577116,29.6484913
16658,8026778280,-82.3576454,29.6485377
16659,8026778281,-82.3574896,29.6486186
16660,8026778282,-82.357614,29.6484485
16661,8026778284,-82.3566289,29.6486036
16662,8026788088,-82.3568146,29.648676
16663,8026788089,-82.3567636,29.648676
16664,8026788090,-82.3567018,29.6486822
16665,8026788091,-82.3565808,29.648469
16666,8026788092,-82.3565785,29.6485169
16667,8026788093,-82.3565889,29.6484588
16668,8026788094,-82.356578,29.648483
16669,8026788095,-82.3565346,29.6485074
16670,8026788096,-82.3566584,29.6484758
16671,8026788097,-82.3567755,29.6484322
16672,8026788098,-82.3568061,29.6484202
16673,8026788099,-82.3569014,29.6483758
16674,8026788100,-82.3569612,29.6483414
16675,8026788102,-82.3563189,29.64865
16676,8026788122,-82.3565953,29.6486184
16677,8026788123,-82.3580248,29.6478575
16678,8026788124,-82.358013,29.6478693
16679,8026788125,-82.3579874,29.6478954
16680,8026788126,-82.3579921,29.6478876
16681,8026788127,-82.3579709,29.6479647
16682,8026788128,-82.357952,29.6480237
16683,8026788129,-82.3579317,29.6480721
16684,8026788130,-82.35792,29.6480986
16685,8026788131,-82.3578895,29.648153
16686,8026788132,-82.3578693,29.6482094
16687,8026788133,-82.3578647,29.6482238
16688,8026788134,-82.3578592,29.6482348
16689,8026788135,-82.3578189,29.6482817
16690,8026788136,-82.3577867,29.6483082
16691,8026788137,-82.3577535,29.648333
16692,8026788138,-82.3577102,29.6483624
16693,8026788139,-82.3576733,29.6483877
16694,8026788140,-82.3576281,29.6484181
16695,8026788141,-82.357578,29.6484499
16696,8026788142,-82.3575722,29.64858
16697,8026788143,-82.3576006,29.6484355
16698,8026788144,-82.3575398,29.6484714
16699,8026788145,-82.357486,29.6484975
16700,8026788146,-82.3574492,29.6485129
16701,8026788147,-82.3574103,29.648528
16702,8026788148,-82.3573751,29.6485391
16703,8026788149,-82.3573479,29.6485475
16704,8026788150,-82.3573227,29.6485552
16705,8026788151,-82.3573017,29.6485693
16706,8026788152,-82.357294,29.6485806
16707,8026788153,-82.3572851,29.6485933
16708,8026788154,-82.3572736,29.648601
16709,8026788155,-82.3572604,29.6486052
16710,8026788156,-82.3572471,29.6486063
16711,8026788157,-82.3572351,29.6486036
16712,8026788158,-82.3572205,29.6485986
16713,8026788159,-82.3572086,29.648596
16714,8026788160,-82.3571909,29.6485957
16715,8026788161,-82.3571767,29.6485979
16716,8026788162,-82.3571608,29.6486006
16717,8026788163,-82.3571391,29.6486044
16718,8026788164,-82.3571077,29.6486102
16719,8026788165,-82.3570803,29.6486148
16720,8026788166,-82.3570577,29.6486136
16721,8026788167,-82.357044,29.6486109
16722,8026788168,-82.3570343,29.6486048
16723,8026788169,-82.3570219,29.6485948
16724,8026788170,-82.3570102,29.6485885
16725,8026788171,-82.3569432,29.648581
16726,8026788172,-82.3568545,29.6485673
16727,8026788173,-82.3568194,29.6485642
16728,8026788174,-82.3567622,29.6485654
16729,8026788175,-82.3567416,29.6485696
16730,8026788176,-82.3566829,29.6485866
16731,8026788177,-82.356778,29.648564
16732,8026788178,-82.3575124,29.6484853
16733,8026788179,-82.3566063,29.648609
16734,8026788180,-82.3565783,29.6486152
16735,8026788181,-82.3565508,29.6486207
16736,8026788182,-82.3565936,29.6486119
16737,8026788183,-82.356584,29.6485742
16738,8026788184,-82.3563556,29.6486473
16739,8026788185,-82.3563964,29.6486433
16740,8026788186,-82.3564403,29.6486385
16741,8026788187,-82.3564777,29.6486335
16742,8026788188,-82.3565143,29.6486277
16743,8026788189,-82.3561607,29.6486492
16744,8026788190,-82.3561167,29.648646
16745,8026788191,-82.3560657,29.64864
16746,8026788192,-82.355919,29.6486154
16747,8026788193,-82.3558609,29.648603
16748,8026788194,-82.3557748,29.6486276
16749,8026788195,-82.3557815,29.6486168
16750,8026788196,-82.35577,29.6486398
16751,8026788197,-82.3556221,29.6485348
16752,8026788198,-82.3553418,29.648468
16753,8026788199,-82.3552887,29.6484556
16754,8026788200,-82.3552562,29.6484741
16755,8026788201,-82.3552816,29.648497
16756,8026788202,-82.3553092,29.6485135
16757,8026788203,-82.3553615,29.6485521
16758,8026788204,-82.3553482,29.6485357
16759,8026788205,-82.3553377,29.6485274
16760,8026788206,-82.3552941,29.6485059
16761,8026788207,-82.3552682,29.648486
16762,8026788208,-82.3552463,29.6484621
16763,8026788209,-82.355373,29.6485689
16764,8026788210,-82.3553879,29.6485916
16765,8026788211,-82.3554351,29.6486284
16766,8026788212,-82.3554062,29.6486116
16767,8026788213,-82.355397,29.6486029
16768,8026788214,-82.3554638,29.6486432
16769,8026788215,-82.35545,29.6486362
16770,8026788216,-82.3555361,29.6487258
16771,8026788217,-82.3555085,29.6486784
16772,8026788218,-82.3555231,29.6486939
16773,8026788219,-82.3555306,29.6487066
16774,8026788220,-82.3554834,29.648656
16775,8026788221,-82.3555341,29.648716
16776,8026788222,-82.3556126,29.6487686
16777,8026788223,-82.3553975,29.6487703
16778,8026788224,-82.3553805,29.6487748
16779,8026788225,-82.3553558,29.6487898
16780,8026788226,-82.35534,29.6488172
16781,8026788227,-82.3553377,29.6488296
16782,8026788228,-82.3555238,29.6491385
16783,8026788229,-82.35565,29.6501123
16784,8026788230,-82.3556513,29.6501874
16785,8026788231,-82.3556448,29.6488086
16786,8026788232,-82.356801,29.648811
16787,8026788233,-82.3568312,29.6487909
16788,8026788234,-82.3568676,29.6487739
16789,8026788235,-82.3568875,29.6487702
16790,8026788236,-82.3568492,29.6487809
16791,8026788237,-82.3568374,29.648776
16792,8026788238,-82.3568153,29.6487698
16793,8026788239,-82.3567914,29.6487656
16794,8026788240,-82.3567706,29.6487636
16795,8026788241,-82.3567516,29.6487648
16796,8026788242,-82.3567344,29.6487683
16797,8026788243,-82.3566972,29.6487767
16798,8026788244,-82.3566034,29.6487971
16799,8026788245,-82.3565437,29.6488086
16800,8026788246,-82.3564733,29.6488182
16801,8026788247,-82.3564273,29.648824
16802,8026788248,-82.3563716,29.6488309
16803,8026788249,-82.3563143,29.648834
16804,8026788250,-82.3565098,29.6488134
16805,8026788251,-82.356653,29.6487869
16806,8026788255,-82.3561604,29.6486652
16807,8026788256,-82.3562063,29.6491563
16808,8026788257,-82.3562597,29.6491089
16809,8026788258,-82.3562332,29.6490865
16810,8026788259,-82.3562295,29.6490551
16811,8026788260,-82.356223,29.6490463
16812,8026788261,-82.35621,29.6490334
16813,8026788262,-82.3576463,29.6488405
16814,8026788263,-82.3579752,29.649166
16815,8026788264,-82.3580877,29.649169
16816,8026788265,-82.3575885,29.649194
16817,8026788266,-82.3575871,29.6492489
16818,8026788267,-82.3576116,29.6492751
16819,8026788268,-82.3575552,29.6493258
16820,8026788269,-82.3571575,29.6492312
16821,8026788270,-82.3572618,29.6492312
16822,8026788271,-82.357262,29.6491551
16823,8026788272,-82.357274,29.6491552
16824,8026788273,-82.3568687,29.649171
16825,8026788274,-82.3566695,29.6491911
16826,8026788275,-82.3566437,29.6492395
16827,8026788276,-82.3567525,29.649192
16828,8026788277,-82.3568407,29.6491929
16829,8026788278,-82.3565657,29.6490172
16830,8026788279,-82.3565824,29.6490172
16831,8026788280,-82.3565804,29.6490932
16832,8026788281,-82.3565776,29.6491051
16833,8026788282,-82.3565703,29.6491149
16834,8026788283,-82.3565595,29.649124
16835,8026788284,-82.3565445,29.6491321
16836,8026788285,-82.3565248,29.6491415
16837,8026788286,-82.3565131,29.6491496
16838,8026788287,-82.3565051,29.649158
16839,8026788288,-82.3564929,29.6491859
16840,8026788289,-82.3564982,29.6491716
16841,8026788411,-82.357313,29.6485592
16842,8026788413,-82.3573058,29.6485632
16843,8026788418,-82.3579686,29.6483878
16844,8026788419,-82.3579548,29.6483975
16845,8026788420,-82.3579293,29.6484252
16846,8026788421,-82.3578942,29.6484562
16847,8026788422,-82.357874,29.6484705
16848,8026788423,-82.357832,29.6485209
16849,8026788424,-82.3577959,29.6485481
16850,8026788425,-82.3577608,29.6485726
16851,8026788426,-82.3577305,29.6485934
16852,8026788427,-82.3576965,29.6486151
16853,8026788428,-82.357663,29.6486345
16854,8026788429,-82.3576253,29.6486553
16855,8026788430,-82.3575843,29.6486751
16856,8026788431,-82.3575312,29.6486982
16857,8026788432,-82.3574834,29.6487172
16858,8026788433,-82.3574286,29.6487352
16859,8026788434,-82.3573728,29.6487514
16860,8026788435,-82.3573281,29.6487634
16861,8026788436,-82.3571796,29.6488177
16862,8026788437,-82.3572848,29.6486272
16863,8026788438,-82.3572403,29.6486261
16864,8026788439,-82.3573034,29.6486277
16865,8026788440,-82.3573091,29.6487685
16866,8026788441,-82.357309,29.6487868
16867,8026788442,-82.3570044,29.6487704
16868,8026788443,-82.3570703,29.6488256
16869,8026788444,-82.3570704,29.648778
16870,8026788445,-82.357218,29.6488182
16871,8026788446,-82.357218,29.6487997
16872,8026788447,-82.357191,29.6489571
16873,8026788448,-82.357207,29.6489432
16874,8026853667,-82.3537095,29.6477559
16875,8026853668,-82.3537594,29.6477598
16876,8026853671,-82.3534818,29.6478787
16877,8026853679,-82.3544748,29.6477601
16878,8026853680,-82.3548504,29.6477359
16879,8026853681,-82.3547317,29.647757
16880,8026853682,-82.3546775,29.6477835
16881,8026853683,-82.3546233,29.6477896
16882,8026853684,-82.3547893,29.6477425
16883,8026863185,-82.3546994,29.647773
16884,8026863187,-82.3543636,29.647738
16885,8026863188,-82.354287,29.6477507
16886,8026863189,-82.3550782,29.6482348
16887,8026863190,-82.3550998,29.6485825
16888,8026863191,-82.3546612,29.6481433
16889,8026863192,-82.3546918,29.6481595
16890,8026863200,-82.3543064,29.6481365
16891,8026863201,-82.3539359,29.648133
16892,8026863202,-82.3540218,29.6482172
16893,8026863203,-82.3533005,29.6479436
16894,8026863204,-82.3532025,29.6479723
16895,8026863205,-82.3531935,29.647996
16896,8026863206,-82.3531958,29.6479862
16897,8026863207,-82.3532109,29.6479664
16898,8026863208,-82.3531989,29.6479778
16899,8026863209,-82.3531614,29.6480056
16900,8026863210,-82.3553958,29.6469698
16901,8026863211,-82.3553934,29.6471536
16902,8026863212,-82.3553897,29.6472443
16903,8026863213,-82.3551016,29.6477312
16904,8026863214,-82.3551215,29.6476891
16905,8026863215,-82.3551105,29.6477086
16906,8026863216,-82.3550852,29.6478023
16907,8026863217,-82.355081,29.6478407
16908,8026863218,-82.3551629,29.6475501
16909,8026863219,-82.3551624,29.6475598
16910,8026863220,-82.3551403,29.6475921
16911,8026863221,-82.3551118,29.6476227
16912,8026863222,-82.3550839,29.647659
16913,8026863223,-82.3550656,29.647691
16914,8026863224,-82.355049,29.6477329
16915,8026863225,-82.3550334,29.6478422
16916,8026863226,-82.3550311,29.6479965
16917,8026863227,-82.3550309,29.6482345
16918,8026863228,-82.3550237,29.6482528
16919,8026863229,-82.3550076,29.648267
16920,8026863230,-82.3549837,29.6482727
16921,8026863231,-82.3547448,29.6482069
16922,8026863232,-82.3547257,29.6481846
16923,8026863233,-82.3547651,29.6482315
16924,8026863234,-82.3548855,29.6477579
16925,8026863237,-82.3553319,29.6475082
16926,8026863238,-82.355356,29.6475201
16927,8026863239,-82.355368,29.6475317
16928,8026863240,-82.3553757,29.6475512
16929,8026863241,-82.3553753,29.6475728
16930,8026863242,-82.3553694,29.6475957
16931,8026863243,-82.3553539,29.6476262
16932,8026863244,-82.3552389,29.6478316
16933,8026863245,-82.3552338,29.6474894
16934,8026863246,-82.355181,29.6474904
16935,8026863247,-82.3551304,29.6474928
16936,8026863248,-82.353458,29.6476038
16937,8026863249,-82.3534373,29.647626
16938,8026863250,-82.3535797,29.6476944
16939,8026863251,-82.3534798,29.6475762
16940,8026863252,-82.3534659,29.6475302
16941,8026863253,-82.353447,29.6475229
16942,8026863254,-82.3534287,29.6475162
16943,8026863255,-82.3533996,29.6475095
16944,8026863256,-82.3533677,29.6475043
16945,8026863257,-82.35334,29.6475025
16946,8026863258,-82.3536012,29.647747
16947,8026863259,-82.3534364,29.6482112
16948,8026863260,-82.3534541,29.6481878
16949,8026863261,-82.3536384,29.6481557
16950,8026863262,-82.3534555,29.6481547
16951,8026863263,-82.3548991,29.6474647
16952,8026863264,-82.3545274,29.6473961
16953,8026863265,-82.3538341,29.6472664
16954,8026863266,-82.3535125,29.647208
16955,8026863330,-82.3539358,29.6479846
16956,8026863331,-82.353808,29.6479842
16957,8026863332,-82.3537488,29.6479846
16958,8026863333,-82.3537069,29.6479835
16959,8026863334,-82.3536207,29.6479797
16960,8026863335,-82.3535845,29.6479765
16961,8026863336,-82.3535398,29.6479653
16962,8026863337,-82.3535156,29.6479618
16963,8026863338,-82.3534914,29.6479604
16964,8026863339,-82.3534725,29.6479608
16965,8026863340,-82.3535621,29.6479716
16966,8026863341,-82.3536665,29.6479818
16967,8026863342,-82.3534058,29.6478151
16968,8026935067,-82.3572343,29.6455432
16969,8026935068,-82.3566972,29.6452762
16970,8026935069,-82.3553961,29.6469512
16971,8026935070,-82.3555403,29.6469359
16972,8026935071,-82.3555509,29.6469137
16973,8026935072,-82.3555532,29.6468799
16974,8026935073,-82.3555524,29.6466198
16975,8026935074,-82.3555578,29.6463634
16976,8026935075,-82.355559,29.6462489
16977,8026935076,-82.3555313,29.6461806
16978,8026935077,-82.3554049,29.6461361
16979,8026935078,-82.3554918,29.6461505
16980,8026935079,-82.3554957,29.6469519
16981,8026935080,-82.3555229,29.6469487
16982,8026935081,-82.3555529,29.646897
16983,8026935082,-82.3554663,29.6461427
16984,8026935083,-82.3554641,29.6461699
16985,8026935084,-82.3555465,29.6461984
16986,8026969485,-82.3555562,29.646219
16987,8026969486,-82.3555132,29.6461654
16988,8026969487,-82.3555582,29.6462339
16989,8026969488,-82.3554358,29.6461391
16990,8026969489,-82.3554761,29.6461444
16991,8026969494,-82.3555329,29.6469427
16992,8026969495,-82.3555472,29.6469248
16993,8026969496,-82.3555093,29.6469516
16994,8026969497,-82.3553732,29.6475409
16995,8026969498,-82.355376,29.6475615
16996,8026969499,-82.3553732,29.6475835
16997,8026969500,-82.3553616,29.6476115
16998,8026969502,-82.355415,29.6452482
16999,8026969513,-82.3552448,29.6458459
17000,8026969515,-82.3554125,29.6455102
17001,8026969521,-82.3545839,29.6449704
17002,8026969523,-82.3548783,29.6449728
17003,8026969540,-82.3554678,29.6457799
17004,8026969556,-82.3562299,29.6451068
17005,8026969562,-82.3568733,29.6455229
17006,8026969565,-82.3572409,29.6459289
17007,8026969567,-82.3573767,29.6461462
17008,8026969570,-82.3567057,29.6465831
17009,8026969572,-82.3575743,29.6466338
17010,8026969586,-82.3576365,29.6471373
17011,8026969592,-82.3576284,29.6473371
17012,8026969595,-82.3575423,29.6465315
17013,8026969598,-82.3575843,29.6475757
17014,8026969606,-82.3572533,29.6481177
17015,8026969607,-82.3573103,29.6480581
17016,8026969608,-82.35728,29.6480899
17017,8026969609,-82.3572152,29.6481562
17018,8026969610,-82.357188,29.6481818
17019,8026969611,-82.3570998,29.648251
17020,8026969612,-82.3570484,29.648288
17021,8026969613,-82.3574743,29.647832
17022,8026969614,-82.3574425,29.6478834
17023,8026969616,-82.3559625,29.6485021
17024,8026969617,-82.3558367,29.6484696
17025,8026969628,-82.3552568,29.6483185
17026,8026969632,-82.3553549,29.6483369
17027,8026969652,-82.3553646,29.6474552
17028,8026969653,-82.3554142,29.6473778
17029,8026969657,-82.3566302,29.6475671
17030,8026969819,-82.3548612,29.6457651
17031,8026969824,-82.3542713,29.645522
17032,8027028008,-82.3583535,29.6477091
17033,8027028009,-82.3582817,29.6477092
17034,8027028010,-82.3584837,29.6477091
17035,8027028046,-82.3581438,29.6470888
17036,8027028047,-82.3581466,29.6471129
17037,8027028048,-82.3581439,29.6471335
17038,8027030529,-82.3596601,29.6492016
17039,8027030530,-82.3596245,29.6492062
17040,8027030531,-82.359597,29.6492126
17041,8027030532,-82.3595682,29.6492167
17042,8027030533,-82.359538,29.6492167
17043,8027030534,-82.3595025,29.6492109
17044,8027030535,-82.3594643,29.6492051
17045,8027030536,-82.3594294,29.6492027
17046,8027030537,-82.3593565,29.6492027
17047,8027030538,-82.3601403,29.6492422
17048,8027030539,-82.3601118,29.6492436
17049,8027030540,-82.3600988,29.6492509
17050,8027030541,-82.3600872,29.649263
17051,8027030542,-82.360078,29.6492797
17052,8027030543,-82.3600664,29.6492931
17053,8027030544,-82.3600533,29.6493038
17054,8027030545,-82.3600371,29.6493125
17055,8027030546,-82.3598515,29.6493313
17056,8027030547,-82.3598168,29.6493259
17057,8027030548,-82.3597914,29.6493159
17058,8027030549,-82.3597714,29.6492991
17059,8027030550,-82.359756,29.6492791
17060,8027030551,-82.3597421,29.6492429
17061,8027030552,-82.3597329,29.6492161
17062,8027030553,-82.359729,29.6492034
17063,8027030554,-82.3597175,29.6491967
17064,8027030555,-82.359691,29.6491926
17065,8027030556,-82.36001,29.649317
17066,8027030557,-82.3598847,29.6493294
17067,8027030558,-82.3599008,29.6494994
17068,8027030559,-82.3599056,29.6493274
17069,8027153819,-82.3451669,29.6515573
17070,8027153820,-82.3454133,29.6513092
